21,6,704.4273400000001,324.61702
21,3,381.42003,233.01249
21,2,459.9905,275.291455
21,4,742.52179,320.58189500000003
21,5,419.37568999999996,185.84625499999999
22,6,699.1529499999999,323.241635
22,3,383.0299,232.09652
22,4,736.06275,318.83173999999997
22,2,452.40328999999997,272.32999
22,5,417.89415,186.268845
23,6,693.85015,322.21173
23,3,381.77049,230.73785
23,4,728.6367,318.93953
23,2,447.34426499999995,271.22742500000004
23,1,412.43272,212.04510499999998
23,5,413.1703,192.917105
24,6,685.30367,318.58275000000003
24,4,722.08122,314.47453499999995
24,3,384.46796000000006,229.829575
24,5,406.327675,214.71537999999998
24,1,430.738985,249.0879
24,2,433.77659500000004,274.717275
25,6,680.272245,314.7412
25,4,714.693415,309.77633000000003
25,3,385.811835,229.47701
25,1,427.42766000000006,246.67170499999997
25,5,403.42901500000005,214.338135
26,6,675.6829,313.765175
26,4,710.31497,308.023435
26,3,387.063975,229.015815
26,5,401.0811,214.601355
26,1,425.85642999999993,259.80452
27,4,706.96045,309.01108
27,6,671.1382,312.23257
27,3,389.02186500000005,228.962555
27,2,420.26758500000005,247.0973
27,5,399.24814000000003,217.02514000000002
27,1,421.62791500000003,266.99743
28,4,701.46657,307.63046499999996
28,7,662.56457,311.636445
28,3,390.7106,226.129725
28,1,419.00946,269.15722
28,5,399.15541,209.649515
28,2,414.99775500000004,246.11635
28,6,678.667075,311.42755
29,7,658.99405,307.58866
29,4,693.233335,299.711155
29,3,390.39605500000005,223.91383000000002
29,1,415.79346499999997,266.26989
29,5,398.89815999999996,218.643905
30,7,652.84717,305.26507499999997
30,4,687.5288,297.76374
30,3,391.262205,223.745455
30,1,414.659985,262.43083
30,5,400.979205,222.39257500000002
31,7,646.44655,303.5108
31,4,680.5373999999999,296.464755
31,3,392.43692,222.627465
31,1,414.55841499999997,259.602125
32,7,638.84008,300.827375
32,4,671.7746999999999,295.779305
32,3,392.95414500000004,221.370385
32,1,416.579835,252.068385
33,7,634.32269,299.16324000000003
33,4,668.2106,293.456975
33,3,393.39712,222.15495
33,1,415.65752000000003,232.959
33,5,390.20612500000004,201.531585
34,7,629.130035,295.93205
34,4,659.36147,291.51489
34,1,401.21004,224.171125
34,3,392.43222000000003,220.51011500000004
34,2,385.86443999999995,218.46827000000002
34,5,389.017745,202.49657000000002
35,7,626.48155,294.46795
35,4,653.401,289.85161
35,1,402.06636000000003,223.795415
35,2,387.68474,217.85994
35,3,394.25596,221.20123999999998
35,5,421.16206999999997,235.84548999999998
36,7,622.604815,292.39968999999996
36,4,651.8107,289.69597999999996
36,1,403.57278499999995,223.32303000000002
36,2,386.82806,217.197365
36,5,421.03885,236.26014500000002
37,7,612.33723,289.785235
37,4,643.5350799999999,287.733065
37,2,387.21038,218.302325
37,1,404.37620000000004,222.105125
37,5,429.25725,237.07503
38,7,612.5794,288.823605
38,4,637.1157,286.111595
38,2,387.8923,218.61431
38,1,407.200925,222.44376
38,5,433.43148999999994,234.95944999999998
39,4,628.8443,281.53074
39,7,605.4916499999999,285.77411
39,2,387.54196,218.13615500000003
39,1,408.408335,223.02784000000003
39,3,441.52024499999993,234.257725
39,5,431.32423500000004,234.66527499999998
40,7,591.11727,283.399525
40,4,618.04285,279.65228
40,2,388.61231499999997,217.38003499999996
40,3,446.9669,233.76894000000001
40,1,407.50548000000003,223.05868
40,6,760.2053000000001,347.62546
40,5,446.07459,189.10264
41,7,586.4137000000001,282.521895
41,6,750.965285,338.74542499999995
41,4,616.953125,278.27256
41,2,388.76543000000004,216.601135
41,3,448.854335,230.38633499999997
41,1,410.18338,223.11984999999999
42,6,748.41928,336.298005
42,7,583.7118,282.11669
42,4,612.740235,274.956495
42,3,451.99803,228.46035
42,2,390.00840500000004,217.24780499999997
42,1,408.92656,221.523615
43,6,749.35145,339.181175
43,7,577.88843,277.94237499999997
43,4,606.44452,271.96975499999996
43,3,453.28991499999995,225.18665499999997
43,2,391.19514,216.96206
43,8,591.62205,275.346315
43,1,409.44187,221.19594
44,6,740.52035,329.06871
44,4,600.12772,270.53918500000003
44,7,566.120125,275.49288
44,5,455.946795,222.959185
44,2,392.50548000000003,215.75967
44,1,409.404565,206.12973999999997
44,3,415.70993,222.364635
45,6,732.1818000000001,329.73212
45,7,559.653515,273.709225
45,4,597.984195,269.52278
45,5,456.91385,222.45274
45,2,391.47781999999995,216.786205
45,1,410.3627,205.51087
45,3,418.55769499999997,222.93250999999998
46,6,727.6019349999999,328.527015
46,4,595.1025500000001,268.216165
46,5,458.83584500000006,220.29277
46,7,556.716165,273.94775500000003
46,2,392.059465,217.35187000000002
46,3,418.39973,223.2398
46,1,412.09909,204.31919
47,6,722.54907,326.85438999999997
47,7,555.4246499999999,272.71971
47,5,459.03685,217.76420000000002
47,4,590.86237,265.79383
47,2,391.15072,217.56855000000002
47,1,412.97859,205.90238
47,3,417.34378000000004,223.10439
48,6,714.02725,318.42441
48,7,539.52125,267.13379
48,4,583.8205,261.637495
48,2,388.163485,218.056125
48,5,456.53835000000004,215.47105999999997
48,1,415.30348499999997,206.86729000000003
48,3,417.654325,222.21902
48,9,444.27856499999996,187.61534
49,7,534.3860999999999,267.229195
49,6,708.22972,317.01948
49,4,577.8605,261.516495
49,2,387.890805,217.944755
49,5,454.53395,213.885885
49,1,415.68438,205.49591
49,3,418.67904500000003,223.06673999999998
50,6,698.7674,315.30235
50,4,573.838175,261.2385
50,2,387.35938999999996,218.24144
50,7,530.24239,266.48423
50,5,451.99684,212.366875
50,1,415.57589999999993,204.798555
51,6,691.35547,313.10421499999995
51,7,522.97879,262.790275
51,4,569.9174,258.442475
51,2,387.29564,218.22251
51,5,445.740355,210.164665
51,1,417.781965,193.866515
51,3,420.978665,224.28816999999998
52,6,689.83483,311.30241
52,7,519.82893,260.69057499999997
52,4,563.5988500000001,255.22605
52,2,387.60995,218.00947
52,5,443.781755,209.02329
52,1,441.45108000000005,196.60101500000002
52,3,419.347795,222.756865
53,6,680.0273099999999,306.95534499999997
53,7,517.65814,260.310365
53,4,557.70272,255.37536
53,2,387.98548000000005,217.98417
53,1,438.496015,189.437855
53,3,417.984065,220.50795499999998
53,5,446.074555,188.039555
54,6,674.0557,304.053715
54,4,553.62924,254.22474
54,2,387.25217499999997,217.66388
54,7,513.531835,259.631925
54,3,416.93329,215.01691
54,1,418.966025,180.602135
55,6,664.006185,303.35810499999997
55,4,547.4203150000001,252.33307
55,7,507.18542,258.05978500000003
55,2,386.68234,217.57493499999998
55,3,414.95689500000003,203.016225
55,1,417.29634,189.029325
56,6,659.73725,302.79919500000005
56,7,502.79882000000003,255.58158
56,4,543.545285,251.610635
56,2,387.09736999999996,217.83660500000002
56,3,414.52929500000005,209.864755
56,1,415.958025,189.623795
57,6,656.277325,299.34376
57,7,497.94514499999997,252.74686000000003
57,4,540.30575,248.852175
57,2,387.208555,218.385285
57,3,412.45119,214.06046500000002
58,7,491.09842000000003,253.155735
58,6,647.69125,293.57557499999996
58,4,532.240275,246.64129000000003
58,2,388.77856499999996,216.19384999999997
58,1,410.856685,220.617395
58,3,408.161375,209.97577
58,9,398.6286,203.38067
58,5,400.421375,215.32855
59,6,640.037,292.44656499999996
59,7,488.96478,252.09062
59,4,528.8161,246.8569
59,2,390.19484,215.112315
59,1,413.0143,222.87972
60,6,638.48977,292.68815
60,7,486.78795,252.36881
60,4,527.351535,245.522
60,2,387.21594500000003,214.5594
60,1,411.249235,223.48947499999997
61,6,632.7325000000001,287.707895
61,7,483.3775,248.85176
61,4,516.86575,241.242835
61,3,373.46144000000004,203.23733
61,2,388.222215,219.00858999999997
61,1,411.018415,223.89489000000003
62,6,628.97455,282.901255
62,7,482.35958500000004,245.80075
62,4,512.7615350000001,241.38869
62,3,367.367785,202.970225
62,2,386.99467500000003,219.950065
62,1,411.47258,223.83398
63,6,628.2604699999999,281.99773999999996
63,7,481.825395,245.03339
63,4,511.40734,241.02244
63,3,361.54309,204.23234
63,2,386.35695,219.8284
63,1,412.38634,223.851365
64,6,625.0097000000001,281.46833000000004
64,7,479.44597999999996,243.250365
64,4,509.494535,240.01788
64,3,359.784915,204.13262500000002
64,2,385.96567000000005,220.146625
64,1,412.22697000000005,222.00164999999998
65,6,620.733075,277.37073499999997
65,7,474.30256499999996,242.10179499999998
65,4,506.09285,236.97023000000002
65,2,384.795865,219.8324
65,3,345.90984000000003,201.85297500000001
65,1,413.89389,222.28359500000002
65,9,412.578925,206.956635
66,6,618.530875,273.728815
66,4,504.48776000000004,235.06263
66,7,471.531815,239.76438000000002
66,3,340.809845,202.49489
66,2,384.98724,219.141345
66,9,414.99596999999994,205.99979
66,1,415.41450499999996,222.08413000000002
67,6,616.5137,269.72058
67,4,502.563715,233.70039500000001
67,7,468.11952,237.31940500000002
67,3,335.43541,202.944545
67,2,383.2921,219.47988500000002
67,9,415.43129999999996,203.787625
67,1,415.77073500000006,218.88054999999997
68,6,614.3548900000001,268.006655
68,7,466.15671,237.07882
68,4,500.98585,234.36101
68,2,386.685415,219.50020999999998
68,3,331.10785,202.2751
68,9,416.02621,204.098235
68,1,417.01143,220.96375
69,6,609.46432,265.25767
69,7,461.76660000000004,236.99867999999998
69,4,497.18272,232.34641
69,2,385.610505,219.55861
69,3,317.619185,200.875385
69,1,417.13033,219.23092
69,9,416.27475000000004,203.922385
70,6,606.59848,262.16488000000004
70,7,460.476535,235.09468499999997
70,3,312.72622,201.22045
70,4,494.584545,230.24031
70,2,384.76336000000003,219.58447
70,9,416.318515,202.87421999999998
70,1,417.50551,222.48832
71,6,604.4280200000001,258.250945
71,7,459.26468,232.37258999999997
71,3,308.72535,202.45136000000002
71,4,492.444925,228.18770999999998
71,2,383.03651,219.84562
71,9,415.92341,202.88576
71,1,417.49873,223.12502
72,7,459.118765,230.80887
72,6,601.6422150000001,257.646085
72,4,490.75996499999997,228.308005
72,2,381.483245,219.413725
72,3,305.73953,202.33192000000003
73,6,597.64253,255.647455
73,2,384.682635,219.50662999999997
73,7,458.39172999999994,229.25576
73,4,491.495195,227.72636
73,3,292.90819,201.54428000000001
73,9,416.882995,203.63959499999999
73,1,417.17444,223.65926
74,6,596.19863,252.968655
74,2,385.81889,219.79307500000002
74,3,288.29492500000003,202.12707
74,4,491.270755,226.20436999999998
74,7,457.44459500000005,228.66193499999997
74,1,417.77898000000005,223.41722499999997
75,6,594.95263,249.58159
75,3,284.489015,202.52461
75,2,385.7369,219.56055
75,4,491.61039,223.163585
75,7,456.04169,225.516525
76,6,592.828705,245.080825
76,3,276.68846499999995,204.33017
76,2,385.815995,219.851005
76,4,492.01195,218.624875
76,7,455.350165,221.91156999999998
76,10,289.43473,67.792875
77,6,592.020475,244.60977
77,3,274.63332,205.31969999999998
77,2,385.22508500000004,219.91839499999998
77,4,492.128985,218.349065
77,7,455.74196,220.62461
77,10,288.708605,70.7598365
78,6,589.66715,243.36079999999998
78,3,272.72078,205.07322499999998
78,2,384.83882,219.88528000000002
78,4,491.73329,219.09014
78,7,455.95445499999994,220.95082000000002
78,10,286.31815,68.8818395
79,6,587.01583,238.0473
79,3,271.464175,207.167515
79,2,386.253785,219.86606
79,7,457.303225,217.18524000000002
79,4,489.331865,215.350505
79,10,282.7052,67.842545
80,6,585.6049499999999,236.60785000000004
80,3,271.40185499999995,207.47822
80,7,458.888825,214.43718
80,4,488.49348499999996,211.98121500000002
80,2,385.86264,219.88827500000002
80,10,281.50532499999997,68.326745
81,6,583.7659,235.58160499999997
81,3,272.00455,208.514675
81,7,459.32299,213.65849500000002
81,4,487.83234,210.560195
81,2,386.244905,219.52293
81,10,280.198575,68.331129
82,6,582.4673,234.273375
82,3,272.58864000000005,210.89558499999998
82,7,460.136215,212.821885
82,4,488.19291499999997,210.28457500000002
82,2,386.279675,219.218695
82,10,278.41863,67.71244
83,6,580.8662099999999,230.66878999999997
83,3,275.59391999999997,211.767745
83,4,489.54147,209.237435
83,7,461.19371,211.67329
83,2,386.47790499999996,218.38745
83,10,275.91052,68.6554625
84,6,580.24365,226.78669000000002
84,3,276.83897,212.98159500000003
84,7,461.904145,209.706695
84,4,492.00189,207.45589
84,2,386.624865,218.029675
84,10,274.7507,69.34451200000001
85,6,580.3882249999999,225.757185
85,7,462.817185,205.5992
85,3,278.77102,213.812365
85,4,494.62289,206.15544999999997
85,2,387.33867000000004,217.8181
85,10,272.51651,69.6252375
86,6,580.1961349999999,224.39995
86,3,287.56383,215.36019499999998
86,7,464.8413,203.312505
86,4,497.37625,205.04630500000002
86,2,388.91958,218.174605
86,10,267.327395,69.156578
87,6,580.2634499999999,221.86522
87,3,289.49281,216.235805
87,7,465.56555000000003,202.864715
87,4,497.44422499999996,204.98176999999998
87,2,389.896975,217.54741
87,10,265.31165999999996,70.2998085
87,1,417.686235,214.88403499999998
88,6,580.801455,219.18958999999998
88,3,292.07981499999994,217.73022500000002
88,7,468.12833,200.91580000000002
88,4,497.000265,203.26582000000002
88,2,388.828565,218.29423500000001
88,10,263.58899,71.193975
88,1,418.18054500000005,220.65227500000003
88,9,415.496885,200.61214
89,3,298.191715,220.80791
89,6,581.406075,215.24694
89,2,386.27198,218.04585000000003
89,7,471.734885,198.18042
89,4,499.913775,198.90623
89,10,259.46947,70.9671
89,1,418.73674000000005,223.59278
89,9,415.72549,203.242815
90,3,301.030445,222.20931000000002
90,6,582.63013,214.71319499999998
90,7,473.36464,197.536295
90,2,386.61792,218.69813499999998
90,4,501.26914999999997,198.11024500000002
90,10,258.43734,71.467638
90,1,419.16254,223.6395
91,6,583.9474250000001,214.39812999999998
91,3,304.70768,223.92431499999998
91,7,475.52713000000006,197.61735
91,2,389.23395999999997,219.55055499999997
91,10,257.34472,72.11100400000001
91,4,503.69003999999995,197.153755
91,1,418.52089,222.75788
92,6,585.942,212.481905
92,3,307.717725,225.228975
92,7,477.49694999999997,196.54096500000003
92,4,505.738465,196.89257500000002
92,2,391.12325,217.97681500000002
92,10,255.61577,72.654864
93,6,588.374625,206.991495
93,4,509.149265,194.67926
93,3,316.59424,225.601545
93,7,482.07056,191.64721500000002
93,2,395.19525,217.58536500000002
93,10,249.87484999999998,72.83461650000001
94,6,589.5534250000001,206.823015
94,7,484.300535,190.049515
94,4,512.2471350000001,194.27746000000002
94,3,322.73062000000004,228.61401999999998
94,2,396.13302,217.37759999999997
94,10,248.0625,73.52794399999999
95,6,591.2863500000001,207.052145
95,3,323.40065000000004,228.90222999999997
95,4,514.20415,193.67383
95,7,486.38622,190.05461
95,2,394.807815,217.501625
95,10,245.800865,74.524366
96,6,592.32755,204.67304
96,4,515.77156,194.73209
96,3,328.176435,229.38468
96,7,490.08422999999993,190.21048000000002
96,2,395.091005,217.449075
96,10,243.20300500000002,75.264405
97,3,338.013095,231.89397
97,6,595.048495,200.251375
97,7,494.88435000000004,187.99614
97,2,395.66243,216.96612499999998
97,4,517.9471599999999,190.39098
97,10,240.612365,75.25148999999999
98,3,342.87871,232.98305499999998
98,6,596.2626700000001,199.736785
98,7,497.34681,185.86666
98,2,397.62163,216.652035
98,4,520.9900700000001,188.85804000000002
98,10,239.501505,76.297985
99,7,499.63311,184.95472999999998
99,6,598.5127,199.344345
99,3,347.11094,233.61821500000002
99,2,396.544555,216.381915
99,4,523.194,187.082165
99,10,237.209295,76.421131
100,6,601.3181500000001,196.80420500000002
100,3,357.78825,234.61059
100,2,393.56285,216.35327999999998
100,7,504.25922999999995,184.981965
100,4,526.09085,186.038775
100,10,231.624245,76.601506
100,5,446.27212499999996,192.87411500000002
101,6,604.004575,193.970455
101,3,364.02506999999997,236.22427
101,2,392.31099000000006,216.57039499999996
101,7,506.3528,184.701935
101,4,527.4762700000001,185.48367000000002
101,10,230.27719,77.440466
101,5,446.116885,197.48969
102,6,606.39041,192.072315
102,3,366.12578999999994,236.41819500000003
102,4,530.0624,184.114555
102,7,508.481005,181.56178500000001
102,2,392.665005,216.61696
102,10,228.342285,77.35118800000001
102,5,446.02986,198.280075
103,6,608.3043700000001,190.274415
103,7,511.07905000000005,179.69456000000002
103,4,534.07203,182.70735000000002
103,3,370.78755,236.76595500000002
103,2,393.935745,215.79876000000002
103,10,224.94414999999998,78.221525
103,5,446.43420000000003,198.51984
104,6,611.9914000000001,189.51112
104,7,516.423435,177.83328
104,4,540.4477999999999,181.41108000000003
104,3,386.17278999999996,233.538245
104,10,221.538085,79.0462265
104,2,393.25882,212.560905
104,5,447.011795,197.47110500000002
105,6,614.61246,186.38743499999998
105,7,519.96532,178.777585
105,4,541.755525,180.99029000000002
105,3,392.424665,228.52755
105,10,219.81704000000002,79.598871
105,5,446.38574500000004,189.60492
106,7,522.486625,177.7172
106,6,618.11958,185.472975
106,4,547.226085,179.05236
106,3,398.58349,226.755265
106,10,213.36216,80.00047
107,7,525.2335,175.031075
107,4,550.382925,178.57283
107,10,210.29106,80.647823
107,6,621.20575,184.783885
107,2,393.35046,215.92893500000002
107,1,408.283935,242.312095
107,3,404.503115,225.22296
108,7,528.5679,173.77609999999999
108,4,552.133375,177.30762
108,10,208.184865,81.615965
108,2,392.37459,214.37966
108,6,622.266115,184.99729
108,1,414.62577999999996,239.96596
109,7,533.64335,172.90185
109,6,626.8367,180.884605
109,2,389.368015,213.499355
109,4,557.492265,176.45204999999999
109,10,204.04559999999998,81.7485025
109,1,428.2054,236.616765
110,7,536.04792,172.65459
110,6,629.523685,179.63690000000003
110,2,388.11469999999997,213.46305999999998
110,10,203.114565,81.500395
110,4,558.6731500000001,176.60164
111,6,632.01078,178.005145
111,7,539.00784,172.165175
111,2,387.73298,213.48514
111,10,201.99798499999997,81.694351
111,4,559.7740799999999,176.56043
111,1,443.8544,241.53019999999998
112,2,386.29678,214.340865
112,6,634.6889799999999,177.62076000000002
112,10,200.86699,82.33755099999999
112,7,541.4106999999999,170.000725
112,4,563.1792599999999,174.89929999999998
112,1,449.74672,243.63631500000002
113,2,384.741335,214.92121500000002
113,6,636.89365,176.87215
113,7,544.279365,170.19758000000002
113,1,455.42282,245.85801500000002
113,4,568.849925,174.0852
113,10,199.459245,82.260318
113,9,422.79997000000003,191.15018500000002
114,1,466.877025,245.85663499999998
114,7,551.217225,168.98902
114,6,640.91098,173.82098000000002
114,2,383.19957,217.14540499999998
114,4,573.61595,172.59100999999998
114,10,193.593135,83.798225
115,1,473.831405,246.20555
115,7,554.270765,169.28817
115,2,384.337535,218.2892
115,6,643.031985,173.15279499999997
115,4,575.4520200000001,171.878455
115,10,191.405945,84.3167
115,11,752.8314,270.35450000000003
116,2,385.17421,218.78930000000003
116,1,481.6231700000001,248.20014000000003
116,7,554.8666350000001,167.612245
116,6,645.972805,173.14989500000001
116,4,577.78138,171.485475
116,10,188.73451,85.966655
116,11,750.45388,268.27246
117,1,484.33238500000004,249.48685999999998
117,2,386.15695500000004,219.38394999999997
117,7,556.7979,166.2769
117,6,646.8331499999999,172.688805
117,4,581.4050749999999,170.41701
117,10,186.61892,86.143065
117,11,751.6519,268.734295
117,5,426.70299,184.688065
118,2,386.70180999999997,221.69046
118,1,499.07550000000003,249.21901000000003
118,6,652.031485,168.85755
118,7,562.834475,163.97950500000002
118,11,733.93383,265.89793
118,10,184.13588,87.0399625
118,4,586.708225,167.937285
118,9,421.19536000000005,185.45492000000002
118,5,426.53994,185.09128
119,11,726.272025,265.03652
119,1,505.63471000000004,251.168405
119,2,387.17420000000004,222.25009
119,6,655.51725,167.16507000000001
119,7,564.46225,164.24431
119,10,183.00431,87.1343125
119,4,589.9488249999999,168.01755500000002
119,9,420.74917999999997,189.65187000000003
119,5,425.05722000000003,185.07079499999998
120,6,657.62476,167.01138000000003
120,1,513.9545499999999,252.06964
120,7,566.488375,164.0916
120,2,386.75287000000003,221.70307
120,11,720.9784549999999,264.830395
120,10,179.64778,87.11313000000001
120,4,591.17693,169.00799999999998
120,9,420.46619999999996,189.40762
121,6,662.44695,165.85834
121,7,573.0272550000001,160.834835
121,2,387.26577499999996,221.00547
121,1,524.540465,253.73326500000002
121,10,173.41994,88.10926749999999
121,4,598.208575,166.43995
121,11,705.893015,252.799485
121,5,427.32155,185.31133499999999
121,9,421.29147,189.77405
122,1,532.3308850000001,253.603815
122,7,576.21978,160.153085
122,2,389.463385,221.17444999999998
122,6,665.5957999999999,164.143105
122,10,172.38091,88.92987500000001
122,4,601.565945,166.6461
122,11,695.1971000000001,249.53079
122,5,428.95828000000006,186.02394
123,1,546.8934,256.773685
123,2,391.9537,221.07345999999998
123,7,583.3045950000001,159.72072
123,10,165.960685,89.117412
123,11,685.6174000000001,258.02860499999997
123,4,605.30472,166.094765
123,6,670.18115,162.22697
124,1,549.73245,258.33583
124,2,393.68602,221.743455
124,10,164.20677,89.251193
124,7,583.72482,158.272905
124,4,606.95177,163.5421
124,11,676.249875,254.49923
124,6,673.20325,161.60897
124,5,426.538175,184.93315
125,7,586.29973,158.2202175
125,10,162.340445,90.64899
125,2,396.13562,221.762335
125,1,555.67158,258.151245
125,11,665.557585,255.227225
125,4,608.1493849999999,161.190815
125,6,674.32522,162.077125
125,5,426.25912999999997,185.07774
126,1,565.67335,258.121
126,11,658.03985,255.03725
126,7,588.992925,156.657338
126,10,161.00672,90.7331725
126,2,395.95954500000005,221.1221
126,4,609.492675,160.43347749999998
126,6,675.8176699999999,161.43819299999998
126,5,425.32638499999996,185.050035
126,3,406.40176,220.91138
127,1,571.84242,259.887255
127,7,591.19468,155.67329
127,11,653.806515,254.338275
127,2,394.781515,220.90433000000002
127,4,611.6935000000001,160.073455
127,10,157.27164,91.577248
127,6,678.5979,159.81762
127,5,426.96541,185.864195
127,3,434.746625,188.069685
128,1,581.856875,262.88284999999996
128,2,395.116625,221.63446000000002
128,7,596.26685,155.32569
128,6,682.8101300000001,156.269245
128,10,151.407695,92.743675
128,4,617.2673,158.01155
128,11,641.147645,248.76207
128,3,436.96540500000003,191.04865
129,2,394.8768,222.26072499999998
129,7,597.8566000000001,154.733805
129,10,149.76756,93.652935
129,1,590.8753999999999,263.14286
129,4,617.5642849999999,157.83766
129,6,685.095085,156.486853
129,11,630.7045,248.255165
130,2,394.16496,222.47639999999998
130,7,599.8183,152.255937
130,1,599.4385,262.955225
130,4,620.2429500000001,156.31261
130,6,687.55867,156.24332
130,10,147.16312,94.352327
130,11,627.305975,248.14375
131,7,603.2226,151.0536
131,2,393.878985,223.92233499999998
131,10,141.868355,94.108225
131,11,613.244295,258.22335499999997
131,4,627.6527000000001,155.178385
131,6,693.6203700000001,154.865615
131,5,426.607575,184.81944
132,7,604.9341999999999,150.993868
132,2,393.89569000000006,224.78982000000002
132,10,140.36708000000002,95.496955
132,4,630.80383,155.36035750000002
132,11,616.1619700000001,264.223555
132,6,695.5674449999999,153.49489499999999
132,1,601.284125,244.81064
132,12,758.25335,310.9115
132,5,426.609765,185.06136
133,2,392.85431000000005,224.38857
133,1,596.33297,244.28694000000002
133,11,625.2505000000001,266.401505
133,7,608.5853999999999,150.476095
133,10,138.48861,96.3402595
133,4,633.1414,155.634295
133,6,698.41085,153.318425
133,12,757.62365,304.564255
133,5,427.906795,185.834605
134,12,751.4229,301.69909
134,1,590.99492,243.713985
134,2,392.03893,224.519585
134,7,608.6462799999999,150.882143
134,11,634.9991,267.37298
134,4,634.161805,152.86858
134,10,135.182765,97.31491
134,6,699.9173700000001,152.99179
134,5,427.83305,185.961995
135,12,741.1364,300.4183
135,2,392.6085,224.49031499999998
135,7,610.351715,150.53717
135,1,586.27783,240.82495
135,11,643.5111099999999,268.981795
135,10,131.828245,96.61087500000001
135,4,634.591925,153.65932999999998
135,6,701.20497,154.138125
135,5,427.975665,185.75533000000001
136,11,649.01088,269.360305
136,12,739.89275,298.967145
136,1,581.170425,236.97965
136,2,392.817335,225.396565
136,7,611.90893,148.0687475
136,10,129.56985500000002,97.8477555
136,4,635.07905,151.93018
136,6,703.8605150000001,152.46784
136,5,426.570325,185.74474
137,11,653.210075,269.40242
137,2,393.54645,225.342895
137,10,127.64615,99.32634
137,7,614.7416499999999,148.027035
137,1,576.047075,235.50615
137,12,735.71057,296.8111
137,6,707.1316999999999,151.61102499999998
137,4,635.85455,151.529685
137,5,428.13962000000004,185.68944
138,12,715.5296000000001,294.89763500000004
138,2,396.68559000000005,224.65870999999999
138,11,672.29355,268.471765
138,7,618.82878,147.109465
138,1,560.58908,235.85264999999998
138,6,710.690015,148.36065
138,10,121.64639500000001,99.69955250000001
138,4,638.944305,151.40579
138,3,446.77446,192.86430000000001
138,5,438.043875,192.828615
139,12,707.50647,295.077535
139,2,398.45509,225.07777
139,1,558.031955,233.76770000000002
139,11,680.272875,269.79629
139,7,621.120975,147.76743299999998
139,10,119.8158425,99.470675
139,4,640.615125,150.598605
139,6,712.75385,147.833038
139,3,447.31787,197.06338
139,5,436.17597,190.76661000000001
140,1,549.18988,231.72494
140,2,399.081825,224.99060500000002
140,12,704.3686749999999,292.960015
140,10,118.50963300000001,100.167675
140,7,622.94,146.53788
140,4,642.3661500000001,149.86197
140,11,680.3059499999999,271.07702
140,6,714.3868,148.61559499999998
140,3,447.16539,200.29531500000002
140,5,437.40988000000004,190.76999
141,2,398.88834999999995,224.87940000000003
141,13,533.777315,231.78648499999997
141,7,627.483465,144.30486499999998
141,10,113.2782225,101.21024999999999
141,4,647.813505,146.88249000000002
141,6,715.80987,145.35780749999998
141,12,694.6949999999999,284.79608
141,3,445.70737499999996,199.04722500000003
141,5,439.43994000000004,192.152075
141,9,442.52819999999997,210.56876
142,12,680.3973000000001,287.39862
142,2,398.04633,225.76754499999998
